DATE,DGS3MO,DGS1,DGS5,DGS10,DAAA,DBAA,DCOILWTICO
2021-01-04,0.09,0.1,0.36,0.93,2.28,3.12,47.47
2021-01-05,0.09,0.1,0.38,0.96,2.28,3.19,49.78
2021-01-06,0.09,0.11,0.43,1.04,2.36,3.31,50.45
2021-01-07,0.09,0.11,0.46,1.08,2.46,3.31,50.63
2021-01-08,0.08,0.1,0.49,1.13,2.48,3.32,52.14
2021-01-11,0.08,0.1,0.5,1.15,2.48,3.3,52.15
2021-01-12,0.09,0.11,0.5,1.15,2.5,3.31,53.08
2021-01-13,0.09,0.12,0.48,1.1,2.43,3.23,52.81
2021-01-14,0.09,0.1,0.49,1.15,2.54,3.27,53.47
2021-01-15,0.09,0.1,0.46,1.11,2.46,3.24,52.25
2021-01-18,,,,,,,
2021-01-19,0.09,0.1,0.45,1.1,2.44,3.21,52.87
2021-01-20,0.08,0.1,0.45,1.1,2.45,3.21,53.16
2021-01-21,0.09,0.1,0.45,1.12,2.53,3.24,53.0
2021-01-22,0.08,0.1,0.44,1.1,2.51,3.24,52.28
2021-01-25,0.09,0.1,0.42,1.05,2.49,3.2,52.78
2021-01-26,0.07,0.09,0.42,1.05,2.47,3.21,52.61
2021-01-27,0.08,0.09,0.41,1.04,2.42,3.2,52.81
2021-01-28,0.07,0.08,0.42,1.07,2.48,3.24,52.26
2021-01-29,0.06,0.1,0.45,1.11,2.51,3.28,52.16
2021-02-01,0.07,0.08,0.42,1.09,2.53,3.28,53.55
2021-02-02,0.07,0.08,0.45,1.12,2.58,3.3,54.77
2021-02-03,0.04,0.08,0.46,1.15,2.64,3.32,55.67
2021-02-04,0.04,0.07,0.46,1.15,2.61,3.34,56.19
2021-02-05,0.03,0.06,0.47,1.19,2.63,3.37,56.8
2021-02-08,0.05,0.07,0.48,1.19,2.61,3.33,57.95
2021-02-09,0.04,0.07,0.48,1.18,2.6,3.33,58.34
2021-02-10,0.05,0.07,0.46,1.15,2.58,3.31,58.69
2021-02-11,0.05,0.07,0.46,1.16,2.6,3.34,58.22
2021-02-12,0.04,0.06,0.5,1.2,2.65,3.39,59.5
2021-02-15,,,,,,,
2021-02-16,0.04,0.08,0.57,1.3,2.72,3.45,60.07
2021-02-17,0.04,0.07,0.57,1.29,2.66,3.42,61.09
2021-02-18,0.03,0.06,0.56,1.29,2.7,3.42,60.4
2021-02-19,0.04,0.07,0.59,1.34,2.76,3.48,59.12
2021-02-22,0.03,0.06,0.61,1.37,2.81,3.53,61.67
2021-02-23,0.04,0.08,0.59,1.37,2.88,3.57,61.66
2021-02-24,0.03,0.08,0.62,1.38,2.92,3.6,63.21
2021-02-25,0.04,0.09,0.81,1.54,2.96,3.66,63.43
2021-02-26,0.04,0.08,0.75,1.44,2.86,3.56,61.55
2021-03-01,0.05,0.08,0.71,1.45,2.85,3.58,60.54
2021-03-02,0.04,0.08,0.67,1.42,2.88,3.57,59.7
2021-03-03,0.05,0.08,0.73,1.47,2.94,3.61,61.33
2021-03-04,0.04,0.08,0.77,1.54,3.0,3.67,63.81
2021-03-05,0.04,0.08,0.79,1.56,2.97,3.69,66.08
2021-03-08,0.05,0.09,0.86,1.59,3.0,3.73,65.03
2021-03-09,0.05,0.1,0.83,1.55,2.98,3.71,64.02
2021-03-10,0.04,0.08,0.8,1.53,2.99,3.7,64.45
2021-03-11,0.04,0.08,0.78,1.54,3.02,3.72,66.02
2021-03-12,0.04,0.09,0.85,1.64,3.13,3.83,65.59
2021-03-15,0.04,0.08,0.84,1.62,3.1,3.8,65.36
2021-03-16,0.02,0.07,0.83,1.62,3.12,3.81,64.82
2021-03-17,0.02,0.07,0.8,1.63,3.17,3.86,64.55
2021-03-18,0.01,0.08,0.86,1.71,3.19,3.88,59.95
2021-03-19,0.01,0.07,0.9,1.74,3.13,3.84,61.43
2021-03-22,0.03,0.06,0.87,1.69,3.07,3.77,61.48
2021-03-23,0.01,0.08,0.83,1.63,3.03,3.74,57.75
2021-03-24,0.02,0.07,0.83,1.62,3.0,3.72,61.12
2021-03-25,0.02,0.07,0.82,1.63,3.02,3.74,58.47
2021-03-26,0.02,0.06,0.85,1.67,3.06,3.76,60.93
2021-03-29,0.03,0.06,0.89,1.73,3.08,3.81,61.49
2021-03-30,0.02,0.06,0.9,1.73,3.04,3.77,60.55
2021-03-31,0.03,0.07,0.92,1.74,3.04,3.77,59.19
2021-04-01,0.02,0.06,0.9,1.69,2.91,3.67,61.41
2021-04-02,0.02,0.07,0.97,1.72,,,
2021-04-05,0.03,0.06,0.94,1.73,2.94,3.66,58.73
2021-04-06,0.02,0.06,0.88,1.67,2.92,3.62,59.34
2021-04-07,0.02,0.06,0.87,1.68,2.96,3.64,59.77
2021-04-08,0.01,0.05,0.85,1.64,2.93,3.62,59.61
2021-04-09,0.02,0.06,0.87,1.67,2.92,3.63,59.29
2021-04-12,0.02,0.06,0.89,1.69,2.93,3.64,59.7
2021-04-13,0.03,0.06,0.85,1.64,2.89,3.61,60.2
2021-04-14,0.02,0.06,0.87,1.64,2.9,3.62,63.15
2021-04-15,0.02,0.06,0.81,1.56,2.78,3.51,63.42
2021-04-16,0.02,0.06,0.84,1.59,2.85,3.56,63.16
2021-04-19,0.02,0.08,0.85,1.61,2.9,3.6,63.33
2021-04-20,0.03,0.07,0.81,1.58,2.87,3.58,62.61
2021-04-21,0.03,0.07,0.81,1.57,2.87,3.58,61.34
2021-04-22,0.03,0.06,0.81,1.57,2.86,3.56,61.45
2021-04-23,0.03,0.07,0.83,1.58,2.88,3.57,62.18
2021-04-26,0.03,0.06,0.85,1.58,2.87,3.56,62.02
2021-04-27,0.01,0.06,0.88,1.63,2.91,3.6,63.03
2021-04-28,0.01,0.05,0.86,1.63,2.92,3.61,63.81
2021-04-29,0.01,0.05,0.86,1.65,2.92,3.62,65.0
2021-04-30,0.01,0.05,0.86,1.65,2.94,3.61,63.5
2021-05-03,0.04,0.06,0.84,1.63,2.92,3.59,64.46
2021-05-04,0.02,0.06,0.82,1.61,2.9,3.58,65.72
2021-05-05,0.02,0.06,0.8,1.59,2.89,3.57,65.63
2021-05-06,0.02,0.05,0.81,1.58,2.87,3.54,64.73
2021-05-07,0.02,0.05,0.77,1.6,2.91,3.57,64.96
2021-05-10,0.02,0.05,0.8,1.63,2.95,3.61,64.92
2021-05-11,0.01,0.05,0.8,1.64,3.01,3.65,65.31
2021-05-12,0.02,0.05,0.87,1.69,3.08,3.71,65.96
2021-05-13,0.02,0.05,0.84,1.66,3.05,3.7,63.82
2021-05-14,0.01,0.06,0.82,1.63,3.0,3.66,65.32
2021-05-17,0.02,0.06,0.84,1.64,3.0,3.66,66.24
2021-05-18,0.02,0.06,0.83,1.64,3.01,3.67,65.49
2021-05-19,0.01,0.05,0.87,1.68,3.04,3.7,63.28
2021-05-20,0.01,0.05,0.83,1.63,2.98,3.65,61.95
2021-05-21,0.01,0.04,0.84,1.63,2.97,3.64,63.61
2021-05-24,0.02,0.04,0.82,1.61,2.94,3.61,66.13
2021-05-25,0.02,0.04,0.79,1.56,2.89,3.57,66.27
2021-05-26,0.02,0.04,0.8,1.58,2.88,3.56,66.41
2021-05-27,0.02,0.04,0.81,1.61,2.93,3.59,66.87
2021-05-28,0.01,0.05,0.79,1.58,2.9,3.57,66.31
2021-05-31,,,,,,,
2021-06-01,0.02,0.04,0.81,1.62,2.93,3.59,67.8
2021-06-02,0.02,0.05,0.8,1.59,2.94,3.57,68.79
2021-06-03,0.02,0.04,0.84,1.63,2.96,3.59,68.81
2021-06-04,0.02,0.05,0.78,1.56,2.88,3.54,69.57
2021-06-07,0.02,0.05,0.79,1.57,2.91,3.55,69.21
2021-06-08,0.02,0.05,0.77,1.53,2.86,3.51,70.11
2021-06-09,0.03,0.05,0.75,1.5,2.81,3.46,69.9
2021-06-10,0.03,0.05,0.73,1.45,2.81,3.45,70.34
2021-06-11,0.03,0.05,0.76,1.47,2.8,3.44,71.0
2021-06-14,0.03,0.05,0.8,1.51,2.83,3.47,70.94
2021-06-15,0.03,0.08,0.79,1.51,2.83,3.47,72.06
2021-06-16,0.04,0.08,0.89,1.57,2.8,3.48,72.03
2021-06-17,0.04,0.08,0.9,1.52,2.71,3.36,71.06
2021-06-18,0.05,0.09,0.89,1.45,2.64,3.3,71.64
2021-06-21,0.05,0.09,0.9,1.5,2.71,3.38,73.64
2021-06-22,0.04,0.09,0.87,1.48,2.72,3.38,73.15
2021-06-23,0.05,0.08,0.9,1.5,2.72,3.39,73.11
2021-06-24,0.05,0.08,0.9,1.49,2.71,3.37,73.31
2021-06-25,0.06,0.09,0.92,1.54,2.77,3.44,74.21
2021-06-28,0.05,0.08,0.9,1.49,2.67,3.37,72.98
2021-06-29,0.04,0.08,0.89,1.49,2.67,3.36,73.14
2021-06-30,0.05,0.07,0.87,1.45,2.63,3.32,73.52
2021-07-01,0.05,0.09,0.89,1.48,2.64,3.34,75.33
2021-07-02,0.05,0.08,0.86,1.44,2.62,3.31,75.37
2021-07-05,,,,,,,
2021-07-06,0.05,0.07,0.81,1.37,2.6,3.27,73.62
2021-07-07,0.05,0.08,0.79,1.33,2.57,3.22,72.22
2021-07-08,0.06,0.07,0.74,1.3,2.54,3.21,72.98
2021-07-09,0.06,0.08,0.79,1.37,2.62,3.28,74.56
2021-07-12,0.05,0.08,0.81,1.38,2.64,3.29,74.21
2021-07-13,0.05,0.08,0.85,1.42,2.67,3.33,75.24
2021-07-14,0.06,0.08,0.8,1.37,2.62,3.28,73.06
2021-07-15,0.05,0.07,0.78,1.31,2.55,3.23,71.67
2021-07-16,0.05,0.08,0.79,1.31,2.56,3.24,71.76
2021-07-19,0.05,0.07,0.7,1.19,2.49,3.16,66.45
2021-07-20,0.05,0.08,0.69,1.23,2.52,3.21,67.32
2021-07-21,0.05,0.07,0.74,1.3,2.57,3.26,70.26
2021-07-22,0.05,0.07,0.71,1.27,2.54,3.22,72.15
2021-07-23,0.05,0.07,0.72,1.3,2.57,3.23,72.24
2021-07-26,0.05,0.08,0.73,1.29,2.56,3.23,72.15
2021-07-27,0.05,0.07,0.71,1.25,2.53,3.2,71.68
2021-07-28,0.05,0.07,0.72,1.26,2.52,3.22,72.37
2021-07-29,0.06,0.08,0.73,1.28,2.51,3.22,73.62
2021-07-30,0.06,0.07,0.69,1.24,2.51,3.19,73.93
2021-08-02,0.05,0.07,0.66,1.2,2.48,3.15,71.31
2021-08-03,0.05,0.07,0.65,1.19,2.49,3.16,70.64
2021-08-04,0.05,0.07,0.67,1.19,2.49,3.15,68.19
2021-08-05,0.05,0.08,0.72,1.23,2.5,3.18,69.1
2021-08-06,0.06,0.09,0.77,1.31,2.58,3.25,68.26
2021-08-09,0.06,0.08,0.79,1.33,2.6,3.28,66.56
2021-08-10,0.05,0.08,0.82,1.36,2.62,3.31,68.33
2021-08-11,0.05,0.08,0.81,1.35,2.66,3.34,69.3
2021-08-12,0.06,0.09,0.83,1.36,2.66,3.35,69.12
2021-08-13,0.06,0.08,0.79,1.29,2.58,3.27,68.36
2021-08-16,0.06,0.08,0.75,1.26,2.54,3.23,67.44
2021-08-17,0.07,0.07,0.77,1.26,2.54,3.24,66.5
2021-08-18,0.07,0.07,0.79,1.27,2.53,3.24,65.36
2021-08-19,0.06,0.06,0.78,1.24,2.52,3.22,63.69
2021-08-20,0.05,0.06,0.8,1.26,2.51,3.22,62.25
2021-08-23,0.05,0.07,0.78,1.25,2.49,3.22,65.65
2021-08-24,0.05,0.06,0.8,1.29,2.53,3.24,67.5
2021-08-25,0.06,0.07,0.84,1.35,2.58,3.28,68.54
2021-08-26,0.05,0.07,0.84,1.34,2.57,3.26,67.42
2021-08-27,0.05,0.07,0.79,1.31,2.54,3.23,68.84
2021-08-30,0.05,0.08,0.77,1.29,2.51,3.21,69.28
2021-08-31,0.04,0.07,0.77,1.3,2.54,3.24,68.43
2021-09-01,0.05,0.07,0.78,1.31,2.54,3.23,68.63
2021-09-02,0.05,0.07,0.78,1.29,2.51,3.21,70.07
2021-09-03,0.05,0.08,0.78,1.33,2.54,3.24,69.34
2021-09-06,,,,,,,
2021-09-07,0.05,0.08,0.82,1.38,2.59,3.29,68.49
2021-09-08,0.05,0.08,0.81,1.35,2.55,3.26,69.36
2021-09-09,0.04,0.07,0.79,1.3,2.51,3.2,68.26
2021-09-10,0.05,0.08,0.82,1.35,2.51,3.23,69.82
2021-09-13,0.06,0.07,0.81,1.33,2.48,3.2,70.54
2021-09-14,0.04,0.07,0.79,1.28,2.42,3.15,70.53
2021-09-15,0.04,0.07,0.81,1.31,2.44,3.16,72.59
2021-09-16,0.04,0.07,0.84,1.34,2.45,3.18,72.69
2021-09-17,0.04,0.07,0.88,1.37,2.48,3.2,72.09
2021-09-20,0.04,0.07,0.83,1.31,2.42,3.15,70.41
2021-09-21,0.03,0.07,0.84,1.33,2.45,3.16,70.51
2021-09-22,0.03,0.08,0.86,1.32,2.45,3.15,72.37
2021-09-23,0.03,0.08,0.94,1.41,2.52,3.22,73.43
2021-09-24,0.03,0.08,0.97,1.47,2.59,3.27,74.18
2021-09-27,0.04,0.09,0.98,1.48,2.59,3.26,75.54
2021-09-28,0.04,0.09,1.02,1.54,2.68,3.34,75.44
2021-09-29,0.04,0.09,1.01,1.55,2.69,3.36,75.06
2021-09-30,0.04,0.09,0.98,1.52,2.7,3.37,75.22
2021-10-01,0.04,0.09,0.93,1.48,2.65,3.33,76.01
2021-10-04,0.04,0.09,0.95,1.49,2.65,3.34,77.68
2021-10-05,0.04,0.09,0.98,1.54,2.71,3.38,79.17
2021-10-06,0.04,0.1,0.99,1.53,2.69,3.37,77.66
2021-10-07,0.05,0.1,1.02,1.58,2.75,3.43,78.46
2021-10-08,0.05,0.09,1.05,1.61,2.77,3.45,79.55
2021-10-11,,,,,,,80.64
2021-10-12,0.06,0.1,1.08,1.59,2.75,3.41,80.75
2021-10-13,0.05,0.11,1.09,1.56,2.66,3.35,80.67
2021-10-14,0.05,0.1,1.05,1.52,2.62,3.33,81.43
2021-10-15,0.05,0.12,1.13,1.59,2.66,3.35,82.39
